Gender,MTRANS,FAVC,SMOKE,family_history_with_overweight,FCVC,NCP,CAEC,CH2O,FAF,TUE,CALC,SCC,NObeyesdad
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0
1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0
1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0
1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0
1.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0
1.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
1.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0
1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0
0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0
0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0
