id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action,action_type,action_detail,device_type,secs_elapsed,country_destination
19,0,39,0,0,0,0,1,0,0,0,0,34,1,10,2,5581,6
100,1,39,0,0,0,7,0,0,0,3,0,62,0,10,2,6132,7
74,0,39,0,0,0,0,1,2,2,6,6,5,4,6,5,1417,0
99,1,40,0,0,0,0,0,1,1,0,4,67,1,2,3,5110,0
131,0,38,1,0,0,0,0,1,1,0,1,5,0,33,2,34641,9
131,1,39,1,0,0,1,0,1,0,3,1,69,1,10,3,33985,0
130,1,36,0,0,0,1,1,3,0,1,0,5,3,6,3,28602,1
100,0,38,1,0,0,0,0,0,0,1,2,58,4,6,6,3110,0
131,1,40,0,0,0,0,1,2,3,1,0,5,4,10,2,7178,0
74,3,37,1,0,0,0,0,1,3,0,3,5,4,10,4,34402,0
131,3,38,0,0,0,7,0,0,0,5,5,19,0,6,2,6513,0
19,0,39,0,24,2,2,1,0,0,1,0,63,0,19,3,4669,0
73,0,37,0,0,0,0,1,2,3,0,0,34,4,2,3,1515,5
101,1,40,0,25,0,0,2,1,0,1,0,64,4,10,3,6026,0
131,1,39,1,0,4,5,2,1,0,5,6,5,4,1,2,145290,0
74,3,38,0,12,0,1,0,1,0,1,0,5,2,10,3,3541,0
131,1,39,0,0,0,0,0,1,2,1,0,5,3,32,5,6125,0
19,1,37,0,0,0,0,0,1,0,1,1,34,4,6,2,321593,0
75,0,39,0,0,0,1,1,0,0,1,2,35,4,6,1,4992,0
74,1,38,1,0,0,0,1,0,0,0,5,19,4,10,2,98483,0
19,1,38,0,0,0,1,2,1,0,0,2,19,5,32,2,4692,9
19,1,38,0,0,0,0,1,0,0,1,1,34,4,19,3,1876,0
19,3,40,1,0,0,4,4,0,1,0,2,59,0,10,3,128863,0
19,1,38,0,0,0,6,0,0,0,5,0,5,0,33,6,3579,1
130,3,38,0,0,0,3,0,2,0,0,1,34,6,10,1,4093,0
75,3,38,0,0,0,0,0,0,2,0,2,4,4,6,2,2604,0
19,3,38,0,0,0,0,0,1,2,1,3,19,0,10,2,3916,0
18,0,38,0,0,0,1,0,2,0,3,1,34,4,10,4,2259,0
19,1,37,0,0,0,2,1,1,3,2,2,35,0,10,2,100276,0
74,0,38,0,0,14,0,0,0,0,4,0,34,4,1,7,5116,0
100,3,40,0,12,0,0,0,1,0,0,2,5,1,10,6,4510,0
100,0,38,1,12,0,7,0,0,0,5,0,5,1,10,2,2519,0
100,0,38,1,0,0,0,2,1,0,0,3,5,4,14,2,35418,0
74,1,38,0,0,0,0,0,1,3,1,1,34,1,6,2,3306,0
99,1,39,0,25,2,1,6,1,0,3,2,5,3,10,3,5144,4
130,0,37,1,0,0,4,1,2,0,1,4,5,2,10,2,4771,0
131,0,40,0,0,2,3,8,2,0,2,0,34,4,6,2,6577,0
19,0,38,1,0,0,0,8,0,0,0,2,56,4,1,2,36048,0
130,0,39,0,0,0,4,1,0,0,1,0,34,2,6,3,4684,1
19,1,38,0,0,0,0,0,0,0,1,1,33,4,10,2,2513,0
131,3,40,1,0,0,0,0,1,0,5,1,5,4,6,2,4416,0
75,0,38,0,0,0,0,8,1,2,5,0,58,3,33,4,39759,0
74,1,38,0,0,0,0,1,0,1,5,1,5,4,6,2,3066,0
100,0,38,1,0,0,1,0,2,0,1,1,5,4,10,6,3554,6
101,3,37,1,24,0,0,0,2,2,0,0,19,7,10,2,2467,0
74,1,40,0,12,0,4,2,2,1,1,4,5,1,2,2,4127,0
100,3,37,1,0,0,5,0,0,0,1,4,34,4,19,3,36884,0
131,0,39,1,12,0,0,0,3,0,1,2,5,0,6,2,6256,0
74,1,40,0,0,0,0,2,3,1,1,3,19,3,1,2,141699,0
131,3,38,0,0,0,0,1,3,0,0,0,5,0,6,3,4059,0
131,1,38,1,0,1,0,0,0,0,0,6,33,0,10,4,4356,1
19,1,37,0,0,0,1,0,2,0,0,3,35,0,2,2,31273,0
74,1,37,1,0,0,3,1,0,0,0,0,5,3,10,3,844,6
19,0,36,0,0,0,0,2,2,0,0,6,5,4,10,5,3860,0
100,1,36,0,12,0,4,1,0,0,0,1,5,3,10,2,28216,0
100,1,38,0,0,0,1,1,1,0,0,1,65,4,10,2,2532,0
19,3,39,0,0,0,0,4,1,0,1,10,5,4,6,3,36362,0
100,1,37,0,0,0,7,0,2,0,1,1,59,2,10,2,1793,0
19,0,38,0,0,2,0,0,0,2,5,5,34,2,2,3,3690,0
131,0,39,0,0,0,3,0,0,0,3,5,58,0,10,2,124909,0
19,1,39,1,0,0,0,1,2,0,3,0,34,6,6,3,4655,1
74,0,37,0,0,0,1,0,3,0,0,0,5,0,6,3,39520,3
101,3,36,1,0,0,0,1,2,0,0,4,5,4,1,6,845809,0
131,1,38,0,0,0,7,2,1,3,1,1,34,1,6,0,37088,5
74,1,37,0,0,0,0,0,1,1,2,3,5,4,34,6,1763,0
19,0,36,0,25,0,0,5,0,0,4,2,5,0,14,2,1832,6
100,1,37,0,0,0,1,0,1,0,6,2,34,4,10,2,870384,9
19,0,37,1,0,0,0,2,2,0,0,3,5,1,6,2,1387,1
19,0,38,0,0,0,1,2,2,2,5,3,19,4,10,6,30868,3
19,0,36,1,12,0,0,2,1,0,1,2,19,4,6,1,1944,6
131,0,39,1,0,0,0,1,2,0,0,3,5,4,6,0,5004,0
19,1,37,1,0,0,2,2,0,0,1,2,18,4,10,2,3463,1
19,1,37,0,12,0,2,2,1,0,1,1,5,5,10,3,2659,0
19,1,39,1,0,0,0,0,0,0,7,5,34,0,2,3,5690,0
19,0,41,0,0,0,0,1,1,0,1,0,5,3,10,3,5979,0
19,0,37,0,0,0,0,0,0,0,0,1,35,0,14,2,2934,5
74,0,39,0,25,0,4,2,2,0,0,0,5,3,10,2,2010,4
19,0,38,1,24,0,6,1,1,0,0,1,5,0,32,3,40275,0
75,3,37,1,0,0,1,5,2,0,2,4,5,1,33,2,3072,0
19,1,38,0,0,0,0,0,0,0,2,0,34,4,6,2,5360,0
74,3,37,1,0,0,0,0,0,0,1,5,59,2,10,2,1979,7
18,1,37,0,24,0,1,0,2,0,0,2,61,1,10,2,3576,0
100,0,37,0,0,0,2,6,3,0,2,1,34,4,10,3,3176,0
19,0,39,0,0,2,0,2,2,2,1,0,34,0,10,4,1007806,0
100,1,38,0,0,0,0,0,0,0,1,6,59,3,10,6,876988,0
100,0,39,0,0,0,6,1,2,0,5,2,34,0,10,4,7318,1
73,1,39,0,0,0,0,0,1,0,1,0,5,4,33,2,4906,6
100,1,39,1,0,0,2,4,0,0,0,3,34,4,10,2,4718,1
19,0,37,0,0,4,0,0,2,0,1,3,5,5,10,3,106434,6
19,0,37,0,12,0,1,2,1,0,2,1,66,0,10,3,173276,3
19,1,38,0,0,0,1,2,2,0,4,4,58,6,6,3,3878,0
19,1,37,0,25,0,4,1,1,1,1,0,20,4,7,3,25544,0
73,0,37,0,0,0,3,1,0,2,5,1,19,4,19,6,37749,0
19,0,40,0,0,0,6,1,1,0,3,6,5,2,10,2,131101,0
131,3,38,0,0,0,4,0,2,1,4,0,66,4,19,6,3303,3
19,1,37,0,0,0,0,4,2,0,0,2,58,4,10,2,2232,0
100,3,38,0,12,0,4,2,2,0,0,1,57,1,2,2,330352,0
131,0,37,1,0,0,0,1,0,0,0,1,5,7,19,6,198667,0
19,0,38,1,0,0,0,0,0,0,0,1,5,5,34,2,959,0
74,1,37,0,0,0,5,4,0,0,1,4,19,0,6,3,1665,0
19,3,39,1,0,0,0,0,0,0,0,4,4,4,10,3,37378,0
131,1,38,0,0,0,0,1,1,0,0,1,4,1,32,6,3434,7
74,1,38,0,0,0,7,8,1,0,1,3,5,0,2,2,2521,5
101,3,38,1,0,0,0,2,2,0,0,0,5,1,10,6,2129,2
101,0,39,0,0,4,4,0,1,1,4,3,66,0,13,3,5625,0
74,0,38,0,0,0,0,1,0,0,1,1,5,1,13,2,4675,4
19,1,39,0,0,4,1,0,2,0,0,1,60,4,34,2,128458,0
74,3,38,1,0,0,3,0,1,0,5,2,59,0,6,3,1786,0
74,0,37,1,0,0,4,0,0,0,1,1,62,1,10,6,35835,1
100,1,38,0,12,0,0,1,0,0,5,4,5,3,34,3,105970,5
131,1,36,1,25,0,0,1,2,0,1,0,34,3,2,3,2341,0
19,0,37,0,0,0,0,0,2,3,1,0,35,0,6,3,837655,0
100,1,37,0,0,0,4,0,0,0,0,0,5,2,10,2,3081,0
19,0,38,0,0,0,0,8,1,0,0,0,5,4,32,2,36843,0
19,1,40,0,0,0,0,0,0,0,0,0,5,3,10,6,38907,0
19,0,37,0,0,0,0,0,2,0,0,0,59,0,10,4,1208,1
18,0,39,0,25,0,4,0,2,0,7,4,5,3,19,1,5396,0
19,0,38,0,0,0,0,1,1,0,0,0,35,4,10,6,192699,0
19,1,38,0,0,0,0,2,1,0,1,0,5,5,6,3,1127263,4
74,1,38,1,0,0,0,1,1,0,0,0,19,0,10,1,112064,0
130,1,38,0,24,0,0,0,0,0,3,0,34,4,2,1,34748,0
19,1,38,0,0,0,3,0,1,0,7,2,5,4,13,2,5032,0
74,1,39,1,24,4,5,0,0,0,0,5,60,1,14,3,3831,0
18,3,38,1,0,5,0,0,2,2,0,1,5,4,33,6,4207,0
19,3,40,0,0,0,0,2,2,2,1,3,5,4,7,3,5116,0
18,3,36,0,0,0,6,0,0,0,0,0,5,3,10,2,1780,0
19,0,38,0,0,0,4,1,2,0,0,2,60,0,14,2,105646,1
131,3,38,0,0,0,4,2,2,0,1,0,34,4,6,2,2744,1
75,3,39,0,25,0,0,0,0,0,0,5,34,1,10,2,5390,0
100,0,36,0,0,0,2,1,0,0,7,1,19,4,10,3,95254,0
74,1,40,0,0,0,4,0,1,0,1,0,5,4,6,1,5991,1
19,0,40,0,0,1,1,1,0,2,4,1,19,4,19,3,5921,0
19,1,37,0,0,0,0,0,1,0,0,3,5,0,34,3,2381,0
74,0,38,0,0,0,1,0,1,0,1,1,19,4,2,6,1795,0
100,0,37,0,12,0,4,2,1,0,3,0,58,1,6,2,3077,0
100,0,38,0,12,0,0,6,0,0,1,5,34,4,34,3,4218,6
74,1,37,0,0,0,1,0,1,0,1,1,18,6,1,2,3751,0
75,0,38,0,25,0,0,0,2,0,1,3,5,0,10,3,126920,0
74,1,37,0,0,0,3,0,0,0,0,3,5,4,10,2,3745,0
100,1,40,1,0,0,4,2,3,1,3,6,5,4,7,2,893934,0
131,1,39,0,12,0,0,6,1,2,5,2,67,4,19,1,38796,3
19,1,37,1,24,0,2,1,1,0,0,5,34,3,10,4,34817,0
101,0,37,0,25,0,1,2,0,3,0,3,34,4,19,2,2935,0
74,1,40,1,24,0,0,1,0,0,5,2,19,5,10,3,4645,1
131,1,38,0,0,0,1,0,0,0,0,0,35,2,35,2,3792,0
19,3,37,0,0,0,0,0,0,0,1,4,19,6,7,1,1299,4
100,1,36,1,0,0,0,0,0,0,6,1,5,0,34,2,1221,0
75,1,37,0,0,1,0,0,2,0,0,0,5,3,19,2,1586,0
131,0,37,0,12,0,4,0,0,1,0,4,65,0,2,3,165342,0
74,0,37,1,0,0,6,1,2,0,0,1,20,5,35,5,24793,4
75,3,39,0,0,0,1,1,0,0,1,3,35,4,10,2,5564,0
101,1,40,0,0,0,6,1,1,0,1,1,19,4,6,3,7624,0
74,1,41,0,24,0,0,0,2,0,1,2,34,0,1,3,7648,0
75,0,37,0,0,0,1,0,0,1,0,0,5,4,10,3,3427,4
74,1,38,1,0,0,0,2,0,1,1,2,18,3,19,2,4788,0
100,0,37,0,0,0,2,1,1,0,0,5,60,3,2,2,3333,0
131,3,39,0,0,0,0,0,2,0,1,0,35,0,2,0,2846,0
74,1,40,1,0,0,2,1,0,0,0,4,5,1,6,3,38250,4
19,0,36,1,0,2,4,1,2,0,0,2,34,0,6,6,351912,6
19,1,37,0,0,0,0,0,1,3,4,0,19,4,10,2,2468,0
18,1,37,1,0,2,0,0,0,0,0,1,5,1,6,3,4104,0
19,3,39,0,12,0,0,2,0,0,0,0,5,4,10,2,4876,1
19,1,37,1,0,0,6,0,2,0,1,1,35,0,10,1,2152,0
19,3,41,0,0,0,1,1,1,2,2,1,5,0,6,3,243136,0
74,0,38,1,0,0,0,0,0,0,0,1,5,0,13,2,40242,0
101,1,37,1,0,0,0,1,0,0,1,2,35,0,1,3,3561,0
19,1,38,1,0,0,0,0,0,0,1,3,57,1,19,4,41755,0
74,3,38,0,0,0,0,4,2,0,5,4,33,1,6,0,6002,0
101,1,39,0,0,0,0,2,1,0,1,2,5,7,10,3,326623,4
19,3,38,0,24,1,0,0,0,0,1,4,20,1,2,2,115830,0
100,0,37,0,0,0,1,0,3,0,0,0,4,4,32,2,3697,0
75,3,37,1,25,0,0,1,2,0,1,0,35,0,2,2,757956,0
19,0,37,1,0,5,5,0,0,0,1,0,65,2,10,2,3039,0
18,0,38,0,0,0,0,0,0,0,0,0,5,4,10,2,1539,0
74,3,39,0,0,4,1,0,2,1,2,0,35,4,19,1,41217,0
19,1,38,1,0,0,1,0,0,0,3,0,5,2,10,2,2503,0
101,3,38,0,12,0,6,0,0,0,1,5,19,4,10,1,2379,0
100,3,37,0,0,0,7,0,0,0,0,6,5,4,35,1,29287,0
18,1,38,0,0,0,1,0,0,0,4,1,60,5,6,3,4502,3
19,1,39,1,0,0,0,0,0,0,4,2,58,2,10,4,5366,2
19,1,38,0,24,0,0,1,0,0,0,1,34,0,2,2,4035,0
100,0,37,1,0,0,0,2,0,2,1,6,56,3,6,3,40023,1
100,0,37,1,0,0,4,0,1,0,4,0,34,3,14,2,670,9
19,0,38,0,0,0,0,0,0,0,0,0,5,3,7,3,195517,0
101,1,38,0,0,0,5,1,3,0,3,3,61,0,10,1,33040,0
131,3,38,0,24,0,1,1,2,1,0,5,34,3,33,3,4342,0
100,0,37,1,0,0,3,0,0,0,0,1,5,2,10,1,1460,0
19,1,37,0,12,0,0,0,2,0,0,4,4,1,13,3,4870,5
74,1,39,0,12,0,7,0,1,0,0,1,18,4,2,2,4288,0
19,1,38,0,0,0,0,0,0,0,0,4,5,4,6,0,2903,0
19,3,38,1,0,0,0,2,1,0,0,3,4,0,32,2,178657,9
100,0,37,0,24,0,5,1,1,1,1,0,5,4,33,3,2584,0
19,1,38,0,0,0,4,0,0,0,0,4,5,3,2,3,2846,0
19,1,38,0,12,0,0,1,1,0,0,2,18,4,33,2,4190,0
100,1,36,0,0,14,0,1,0,0,0,2,20,3,7,2,941,0
74,1,36,0,0,0,0,1,1,0,0,3,57,3,10,0,1790,0
100,0,39,0,25,0,6,0,0,0,1,2,64,4,6,3,5568,5
19,1,39,1,0,2,0,1,0,0,1,2,68,4,6,3,6872,0
100,3,39,0,0,5,1,2,2,2,0,0,5,6,6,2,5376,0
102,3,39,0,12,0,1,1,1,0,0,0,5,4,6,0,3264,0
18,1,38,0,0,0,0,0,0,0,1,5,35,4,6,6,33876,1
101,3,37,0,0,0,2,0,0,0,0,2,4,5,14,2,3053,0
19,0,37,0,24,0,1,0,1,2,0,4,19,2,10,0,1782,0
131,1,39,1,0,2,0,8,1,0,3,0,5,0,33,6,4750,0
100,1,37,0,0,0,1,0,2,0,0,5,5,4,2,2,2883,4
19,0,38,0,0,0,2,1,0,0,3,2,19,3,6,2,32022,0
74,1,38,0,0,0,2,0,0,0,5,3,5,4,14,6,31625,0
101,1,37,0,12,0,5,0,0,0,0,1,5,4,6,3,2062,0
131,0,36,0,0,0,0,0,1,0,0,6,35,0,6,2,718562,0
19,0,37,0,24,4,0,0,2,2,6,6,60,0,34,3,104296,0
100,1,37,0,24,0,0,2,0,0,0,6,5,4,10,2,1567,0
19,3,39,0,0,0,0,1,0,0,5,3,5,3,6,1,377608,0
19,1,36,0,0,2,0,0,1,0,5,0,5,1,33,7,1306,0
74,0,37,1,0,14,0,0,0,0,2,4,5,3,34,0,25917,0
75,0,38,0,0,0,2,0,0,0,1,0,5,1,2,2,35432,0
19,1,37,0,12,0,0,0,0,0,1,4,5,4,10,3,3529,0
19,1,38,1,25,0,4,0,1,0,0,4,6,3,2,2,289246,0
19,1,38,1,0,0,1,0,0,0,5,1,36,4,2,3,30109,1
74,3,38,0,25,0,7,1,0,0,0,6,34,1,2,2,2601,0
74,0,39,0,0,0,0,2,3,2,1,1,5,1,10,2,3485,0
100,3,40,0,12,5,3,0,2,0,4,2,61,0,10,4,37982,0
130,1,39,1,24,0,0,0,1,0,1,1,57,2,6,8,5164,0
73,1,36,0,0,0,4,0,0,0,0,4,5,1,10,6,2573,1
101,1,38,1,0,0,1,0,1,0,0,3,5,4,6,2,217354,0
74,1,37,1,0,0,4,6,1,0,0,6,60,1,10,2,28053,0
74,0,38,0,0,0,3,0,0,0,0,3,4,3,1,2,3421,0
101,1,37,0,0,0,0,1,1,0,1,1,57,6,6,2,4798,0
19,0,37,0,0,0,0,0,1,0,3,4,18,0,19,1,2072,1
130,0,38,0,0,0,0,4,0,0,0,2,5,4,7,2,3526,0
131,0,38,1,0,0,0,1,3,0,1,0,20,4,10,3,1986,0
19,0,38,0,25,2,7,0,2,0,5,5,35,1,10,3,29398,3
101,0,39,1,0,0,0,0,2,2,0,0,34,0,34,3,912440,0
100,1,38,0,12,0,0,8,2,0,3,0,58,4,10,3,339356,3
100,1,37,0,0,0,0,0,0,0,0,1,33,3,10,2,3387,0
74,0,37,0,0,0,1,1,0,0,1,0,4,4,19,2,3887,0
19,0,38,0,0,0,4,1,0,0,0,4,5,1,6,1,116612,0
19,0,36,1,0,0,0,6,0,0,1,1,5,3,6,2,28151,6
74,3,36,0,0,0,0,0,1,0,0,1,36,4,14,2,20830,6
100,0,39,0,12,0,3,1,0,0,1,5,34,0,6,2,2666,1
100,0,39,1,25,0,3,0,0,3,4,0,5,3,10,2,5716,0
18,1,37,0,0,2,0,0,3,0,0,1,35,4,2,3,1706,5
74,0,36,1,0,0,0,1,0,0,1,0,35,4,2,2,178477,0
19,3,38,0,24,0,0,2,2,1,0,0,34,4,19,5,37631,0
19,0,39,0,0,0,2,0,2,1,1,1,34,4,10,3,3867,0
100,0,38,1,0,0,0,0,0,0,2,0,68,3,10,1,3680,1
131,0,38,0,0,0,0,0,0,0,5,0,5,0,2,2,2936,0
131,1,37,0,0,0,0,0,1,1,0,0,34,1,10,2,3484,0
100,0,38,0,0,0,0,0,0,3,0,2,18,4,6,3,106278,0
131,1,39,0,0,0,0,0,2,0,3,3,19,3,2,1,5618,0
130,3,38,0,0,0,4,0,2,1,4,1,5,0,34,2,3442,0
74,0,39,0,0,0,0,8,1,0,2,1,35,1,14,3,4498,0
19,0,37,1,12,0,0,0,1,0,0,3,6,4,7,7,137143,0
74,0,38,1,0,0,0,2,1,0,0,1,4,3,6,2,117300,1
19,0,38,1,0,0,0,1,0,0,0,4,19,4,6,2,2961,0
19,0,37,0,0,0,4,5,0,0,4,0,5,4,10,3,107371,0
131,3,39,1,0,0,0,1,0,0,0,0,19,6,10,2,113591,1
19,1,36,0,0,4,0,1,2,2,0,3,5,3,10,2,2167,0
19,1,40,0,0,0,0,0,1,2,3,0,5,4,6,3,5984,0
100,0,37,0,0,0,3,0,2,3,0,5,60,4,34,5,852270,0
74,0,37,0,24,0,0,0,0,1,0,5,6,4,10,3,370,1
74,1,39,0,0,0,1,2,0,0,4,2,18,4,34,2,4442,0
74,0,37,1,12,0,0,2,2,0,6,2,58,4,10,3,36086,0
19,1,36,0,0,0,0,0,1,1,0,1,72,4,10,3,25917,1
73,1,39,0,0,0,0,8,0,0,5,0,64,0,10,2,45059,5
131,1,39,1,0,0,4,1,2,0,3,2,65,4,10,3,5263,0
18,3,38,0,0,4,0,0,0,0,6,6,5,3,6,3,935478,0
74,1,36,0,0,0,7,1,2,2,2,0,5,4,10,2,23097,1
19,0,37,0,0,0,0,1,1,0,1,2,59,1,6,4,3219,4
75,1,37,0,0,0,1,2,0,0,0,3,5,2,19,4,35850,0
73,0,38,0,12,0,1,0,3,0,1,0,5,0,34,3,3882,0
75,0,36,1,0,0,4,2,0,0,1,0,60,1,10,1,737127,0
19,1,36,0,0,0,0,0,1,0,3,5,5,4,1,2,93246,2
130,0,38,0,12,0,1,0,0,0,1,2,65,1,6,2,3266,0
19,0,38,1,25,0,0,0,1,0,3,0,34,4,14,2,1985,0
19,0,37,0,24,0,1,0,0,0,2,1,34,1,6,2,1955,0
130,1,37,1,0,0,1,1,0,0,1,3,35,0,2,2,5672,6
74,1,37,0,0,0,0,0,1,0,2,3,35,4,6,2,25359,0
74,0,38,0,12,0,0,1,1,0,0,0,5,1,10,1,1965,6
19,3,39,1,0,4,0,0,2,0,1,2,4,4,10,3,5259,1
73,1,38,0,0,4,1,0,1,0,5,2,5,4,6,2,1954,0
18,0,39,0,25,0,0,0,0,0,0,1,59,0,7,2,2865,0
100,1,39,0,0,0,4,2,1,3,0,1,58,1,6,3,4724,0
19,0,38,0,0,0,0,2,2,0,5,1,4,5,13,3,5933,1
18,0,39,0,0,0,0,0,0,0,3,4,33,4,10,6,4779,1
100,0,36,1,0,0,0,2,2,0,0,1,5,4,2,3,774,1
100,0,38,0,0,0,2,2,0,0,6,2,66,3,6,2,4195,0
131,0,37,0,0,0,0,0,2,3,1,1,5,1,6,2,111101,1
19,1,39,0,0,0,0,0,2,0,5,4,5,1,14,3,38349,0
74,1,36,0,0,0,2,2,1,0,4,1,56,1,6,3,4155,0
19,3,39,0,25,0,3,8,0,2,0,0,34,4,6,3,201625,0
18,3,39,0,12,0,0,2,0,0,1,0,5,4,10,2,4240,1
100,1,39,0,0,0,6,0,1,0,1,0,35,0,35,3,37602,0
74,3,38,0,0,0,7,2,0,0,1,4,34,0,10,2,3760,0
74,1,37,0,12,0,0,1,1,1,0,1,20,4,35,1,97047,0
19,0,37,1,0,0,0,2,1,1,1,0,34,1,10,3,2320,0
131,1,37,0,24,0,6,1,2,0,2,5,5,0,14,6,3518,2
101,1,36,0,0,0,6,1,0,0,1,0,5,0,6,2,1074,4
74,0,38,0,0,0,0,1,1,0,1,3,35,4,19,2,2962,0
75,1,37,0,0,0,0,0,0,0,1,0,5,3,2,3,3475,0
18,0,38,0,0,0,0,0,0,0,0,3,5,4,34,2,38723,0
101,0,38,0,0,0,4,0,2,0,3,6,35,4,10,6,1846,0
19,0,37,0,0,0,0,0,1,1,0,6,60,0,10,0,34022,0
19,1,38,1,0,0,5,1,1,0,0,0,5,3,10,6,871951,0
100,1,40,0,0,0,0,0,2,1,0,4,19,0,32,2,246842,0
73,1,38,1,0,0,4,6,2,2,4,4,19,0,6,3,1737,0
19,0,38,0,0,0,4,0,1,0,0,1,5,0,6,3,3876,0
131,0,37,0,0,0,0,8,0,0,0,2,34,4,10,2,4075,0
131,1,36,1,0,0,0,1,1,0,2,0,5,1,2,2,1321,0
101,1,38,0,12,0,0,2,2,0,1,3,5,1,2,3,30696,0
100,0,37,0,0,4,2,1,0,0,1,1,19,1,34,3,98018,0
100,0,37,0,24,0,0,0,0,0,1,2,35,4,7,2,1032,6
100,0,38,1,0,0,0,1,0,2,1,0,5,2,10,5,4239,0
75,0,36,0,0,0,0,0,2,0,0,3,68,1,10,2,31578,0
19,0,38,1,0,0,6,1,0,0,1,1,5,1,2,3,1720,0
131,1,37,0,0,0,2,0,2,0,1,6,35,4,7,1,530,0
19,0,39,0,0,0,4,0,2,0,1,1,5,3,2,2,5127,4
100,3,36,0,12,0,0,0,1,2,3,1,5,4,2,3,1335,9
75,1,37,0,0,14,6,2,0,0,1,0,35,3,19,2,169460,1
101,1,38,0,0,0,0,0,1,0,0,2,5,2,6,3,34516,0
19,0,37,0,0,0,1,2,0,0,0,1,34,4,34,2,1105,6
19,3,39,0,0,0,0,0,1,0,0,5,61,0,10,3,125003,0
100,1,37,1,24,0,0,0,0,3,0,2,5,3,6,2,194820,0
18,3,38,0,0,0,0,0,2,0,1,4,4,3,6,2,2654,0
100,3,39,0,25,0,0,6,0,0,4,1,59,4,32,2,4674,6
74,1,40,0,0,4,1,0,0,0,1,5,5,2,34,2,110692,0
131,1,37,0,0,0,1,8,1,1,1,5,34,4,6,1,28184,0
74,1,37,0,0,0,0,0,1,0,1,2,5,4,7,3,3359,1
19,1,38,0,24,0,1,4,0,2,0,4,19,4,10,3,105683,4
100,1,38,1,0,9,4,0,0,0,4,0,5,4,10,3,32299,0
131,0,38,0,0,0,2,1,0,3,3,2,5,1,6,2,849276,0
131,3,36,0,0,0,0,0,1,0,3,1,69,4,6,3,1900,0
19,1,39,0,0,4,0,0,0,0,1,5,18,1,6,5,129472,0
19,1,39,1,0,0,0,0,0,0,1,0,73,3,10,2,5533,0
19,0,36,0,0,0,0,2,1,0,6,4,5,3,34,4,2837,0
100,0,39,1,0,0,3,1,0,2,3,2,5,6,10,4,5096,1
131,0,37,0,24,0,1,1,0,0,1,3,5,5,10,2,923822,2
130,0,39,0,24,1,0,1,1,0,0,0,5,4,33,5,4765,0
74,1,39,0,0,0,4,0,1,0,1,0,5,4,33,2,343418,1
18,3,38,0,25,0,0,1,2,0,0,3,5,4,6,2,1010322,0
100,3,39,1,0,0,0,1,1,0,0,0,35,3,34,3,4800,0
19,1,37,1,0,0,0,4,0,1,0,1,5,1,34,3,2520,6
100,1,39,0,0,0,1,1,0,1,1,4,5,6,14,2,116435,0
19,0,38,0,0,4,0,2,0,0,4,0,5,0,6,1,106129,0
100,0,38,0,0,0,4,0,0,0,1,5,5,2,19,2,4574,0
19,0,38,0,0,0,0,1,0,0,0,0,34,4,10,2,4146,0
101,0,37,0,0,0,0,0,1,0,0,1,5,5,19,4,31342,7
101,3,38,0,0,2,0,1,1,0,1,6,66,1,10,2,867529,0
18,0,38,0,0,0,1,2,1,0,0,1,5,0,34,3,3328,1
18,1,38,0,0,0,0,2,0,0,5,1,19,4,6,2,123617,0
100,0,37,0,0,0,6,0,2,3,1,0,64,4,14,2,102393,0
19,0,40,1,24,0,0,0,0,3,2,6,5,1,10,5,6195,0
18,0,37,1,0,0,1,0,1,3,0,6,56,0,19,2,3115,0
100,1,39,0,25,1,0,2,2,0,4,0,5,3,6,3,4329,0
20,1,38,1,0,0,0,1,3,0,1,0,6,6,6,3,2796,0
19,0,39,0,0,0,1,1,2,0,0,3,56,1,6,2,48996,1
19,1,37,0,0,0,0,2,0,3,0,0,5,4,34,2,3152,6
19,0,38,0,0,0,3,0,2,1,0,1,5,3,13,3,4652,0
75,0,38,1,25,0,0,0,0,0,0,3,33,0,10,3,43626,0
18,0,36,0,12,0,3,1,2,0,0,1,5,3,10,6,2437,4
19,0,37,0,0,0,0,0,1,0,0,4,19,1,10,3,4610,0
74,1,38,0,0,0,2,0,0,0,1,2,4,3,33,2,4891,0
75,1,37,0,0,0,0,1,1,2,0,0,5,4,14,3,1722,6
19,0,39,0,12,5,0,0,0,0,0,4,5,4,33,4,4713,0
75,1,39,1,0,0,0,6,0,0,0,6,34,0,18,3,6539,1
131,1,36,1,12,0,0,2,0,0,6,1,71,4,6,6,92961,0
101,0,37,1,24,0,0,0,0,0,1,4,19,1,14,2,29180,0
19,1,38,0,0,2,3,1,2,0,1,4,19,4,2,4,37178,0
74,1,38,0,0,0,0,1,2,0,3,0,5,4,14,2,92483,2
74,1,38,1,0,0,0,1,0,0,2,2,4,4,6,3,2919,1
99,0,39,0,0,0,0,6,1,0,1,6,19,3,10,2,384146,0
19,0,37,0,25,0,6,2,1,0,3,0,5,0,10,4,2101,0
18,0,39,0,0,0,7,0,0,0,0,1,57,0,1,2,5257,0
74,3,37,1,24,0,3,0,0,0,0,0,35,4,6,3,28858,1
101,3,37,0,0,0,4,4,2,1,6,1,60,4,33,6,834931,0
19,3,40,1,24,14,0,1,2,0,4,0,5,2,1,3,44904,0
19,0,38,0,12,0,4,2,0,0,4,1,18,3,2,3,114299,0
