id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,action,action_type,action_detail,device_type,secs_elapsed,country_destination
107,0,62,1,24,9,5,8,3,1,0,10,22,3,7,5,41133,7
23,3,62,1,12,14,1,0,0,2,0,4,22,7,10,6,233912,9
135,0,61,1,12,2,0,8,2,2,7,1,22,2,2,7,386238,9
107,0,34,1,12,5,2,8,0,0,5,0,7,0,2,1,5347,0
135,1,34,1,24,4,3,0,3,0,1,5,37,6,19,5,381975,6
135,3,61,0,12,5,5,8,1,1,5,1,7,6,2,4,384099,4
24,3,62,0,0,9,7,0,1,2,7,0,75,6,35,2,369087,7
82,0,79,1,25,14,3,1,1,0,2,1,22,2,2,1,381717,1
23,1,30,0,24,1,4,2,0,1,2,1,64,1,14,2,41820,5
82,3,39,1,0,9,7,2,1,1,0,6,6,1,20,2,126262,6
136,1,62,0,25,4,1,0,1,0,3,10,37,0,10,3,1035044,7
23,1,30,1,24,1,7,5,0,2,4,3,6,1,7,0,231578,6
135,1,30,0,24,5,3,6,1,1,6,1,7,2,35,2,5569,4
135,3,79,0,25,1,1,4,2,2,7,6,76,0,20,5,1009401,2
82,1,39,1,24,0,1,1,0,3,6,4,64,4,2,6,233357,2
135,0,39,0,12,1,5,1,1,0,1,5,6,3,10,4,387133,2
108,3,39,0,25,9,6,1,1,3,0,5,76,7,19,8,5557,3
135,1,34,1,12,0,1,1,1,2,7,3,64,5,7,4,1010269,5
82,3,39,0,25,9,4,6,1,2,7,10,64,4,2,3,127319,2
107,3,79,1,25,9,3,0,0,1,0,0,75,3,7,8,5596,1
23,0,62,0,24,14,6,4,0,2,7,3,64,7,10,0,41168,7
23,1,79,1,12,2,2,0,2,3,2,0,6,5,35,5,41713,9
107,1,30,0,25,1,3,4,1,3,5,5,76,4,7,0,42170,6
135,3,78,1,25,4,0,4,3,3,2,6,75,5,14,8,5606,1
107,3,39,0,24,1,2,4,0,1,4,0,38,4,14,3,41975,4
23,3,62,0,24,1,5,1,1,1,5,3,6,7,7,3,379019,7
82,0,79,0,12,2,0,4,3,1,1,2,37,2,2,5,43155,3
135,1,62,0,24,14,1,0,0,2,2,0,75,2,14,4,231764,9
82,3,78,0,0,5,0,0,3,2,1,0,65,5,14,0,229047,5
23,0,30,1,0,5,2,5,2,1,5,0,64,6,10,4,1029943,0
23,1,39,1,0,5,5,2,1,2,0,10,6,4,7,7,1013232,1
107,3,61,0,25,2,4,0,2,2,0,10,76,5,14,4,41454,5
107,1,34,0,12,4,5,6,3,0,3,10,37,3,14,6,231490,2
82,0,34,1,25,2,3,6,3,2,4,3,22,1,35,4,41640,3
23,3,34,0,0,0,3,1,3,0,1,1,37,4,14,2,41592,0
135,1,34,0,24,14,1,0,3,2,4,3,6,3,10,3,126009,4
108,3,30,1,24,1,2,2,1,1,6,2,76,3,2,6,129312,0
108,3,79,1,25,5,5,4,2,2,2,2,78,0,7,3,1004208,1
135,3,79,1,12,4,4,2,3,1,7,6,76,1,19,5,228003,2
108,0,79,1,24,0,2,1,2,0,0,1,64,2,10,4,128596,7
135,0,39,1,25,1,4,5,0,0,0,2,64,2,14,3,231905,5
82,0,61,0,24,9,1,6,2,1,4,0,65,0,35,4,377771,5
107,1,78,1,12,14,1,1,2,0,2,10,6,6,14,5,40614,0
82,3,62,1,12,5,0,1,0,0,0,4,64,3,10,8,227805,6
23,0,61,0,24,1,5,2,2,0,4,6,65,6,2,2,5720,5
135,1,79,0,24,4,5,1,2,3,1,5,7,7,7,5,130535,4
82,1,34,1,0,1,4,6,0,3,2,1,37,6,35,6,383372,0
82,0,39,0,25,5,7,6,1,1,5,3,21,3,14,1,41847,9
82,0,39,1,12,4,7,5,2,1,4,10,6,6,35,5,228249,6
82,3,39,1,24,9,5,2,3,3,5,0,6,6,20,7,42428,9
23,3,61,1,12,5,5,8,3,3,4,3,64,2,14,2,1018836,3
135,1,79,1,0,2,1,5,1,0,1,2,38,3,20,0,1050751,6
82,1,39,0,25,1,7,5,3,2,2,6,78,5,7,7,1022456,0
23,0,30,1,12,4,0,2,1,1,7,3,21,7,2,7,1041639,0
107,3,30,0,25,1,0,1,0,3,1,4,6,0,14,3,5614,2
135,1,62,1,24,5,4,8,3,2,3,3,37,3,20,3,1025650,0
23,1,62,0,12,0,6,2,1,2,7,1,37,7,35,4,127087,9
23,3,30,0,25,5,7,2,1,2,3,3,22,2,14,2,41875,3
135,0,30,0,24,5,6,1,2,0,0,2,37,2,35,5,128851,7
23,3,62,0,25,4,7,8,1,2,7,6,37,3,2,5,223277,7
82,0,39,1,0,9,4,0,1,1,1,2,37,5,10,6,41643,3
135,1,34,0,0,2,2,2,0,1,7,0,64,5,20,6,383134,1
23,3,61,0,12,4,4,1,1,1,5,0,37,3,10,3,127493,0
107,0,34,1,25,5,0,8,3,1,2,10,64,0,35,1,1025132,4
107,3,39,0,12,0,4,2,0,1,1,5,37,1,36,7,41656,4
82,3,62,1,0,5,3,0,3,1,2,3,76,7,2,2,391724,5
135,3,34,0,25,14,6,0,3,3,4,10,6,2,35,2,233770,0
135,3,39,1,25,1,4,2,2,3,6,5,37,5,2,4,380334,1
82,0,79,1,25,14,4,4,2,1,3,0,37,0,7,0,379681,1
82,3,79,1,0,2,5,6,2,3,5,3,64,0,35,2,227712,0
135,1,79,0,25,14,0,0,0,3,3,4,21,4,10,7,381717,7
23,1,62,0,12,14,6,4,1,0,1,2,6,5,14,8,226443,3
135,3,61,1,12,9,5,6,3,1,2,1,22,2,7,8,1022052,7
23,0,30,1,12,1,2,6,3,3,0,10,37,1,7,5,5849,4
82,0,39,0,24,4,1,4,1,2,0,2,37,4,35,2,230650,3
135,3,39,1,25,1,3,8,2,0,3,3,22,5,35,2,41405,3
82,3,61,0,0,14,4,6,2,0,0,5,75,4,14,5,1020739,6
82,3,78,0,0,14,5,0,1,3,7,3,64,2,20,0,232323,9
82,0,79,0,24,9,6,4,2,0,5,4,65,7,10,8,5556,6
135,1,30,0,25,0,0,0,3,3,3,6,76,3,35,3,40808,7
135,0,39,1,24,0,7,6,3,2,5,3,76,7,20,0,234612,1
135,3,61,0,25,0,7,4,2,0,6,5,37,7,36,1,128501,0
23,0,34,1,24,2,4,8,0,1,6,10,77,6,10,3,1014424,5
23,0,39,1,25,9,2,5,1,1,3,1,37,5,2,3,230302,1
135,3,35,0,0,2,7,1,3,2,3,6,75,3,20,6,1013816,3
82,1,62,0,12,1,7,5,1,0,2,2,6,3,20,4,42858,3
107,1,34,1,24,9,3,6,2,0,1,6,21,1,7,7,129207,6
135,0,62,1,24,5,1,1,2,0,4,4,64,0,10,3,5810,6
23,1,61,1,24,4,5,2,1,3,7,1,6,0,10,8,5641,1
135,1,79,0,0,2,6,1,1,3,6,2,65,0,20,8,391255,6
107,3,30,0,0,5,5,4,2,1,5,0,37,0,10,2,5208,9
23,0,34,0,24,1,6,2,2,2,0,4,77,1,7,6,40752,5
135,0,34,0,25,2,0,2,2,3,0,4,6,7,2,0,1039358,7
135,3,62,1,0,4,3,4,1,2,4,2,37,1,14,5,41206,1
135,1,62,1,12,0,0,2,3,2,2,5,6,7,20,3,42658,4
108,3,39,1,12,0,0,1,3,1,4,0,65,4,20,6,381376,0
135,1,34,0,25,1,4,8,0,1,4,0,37,5,10,8,5522,1
82,3,62,0,0,0,6,8,0,1,4,1,75,3,10,5,42081,6
135,0,30,0,0,2,4,6,0,0,2,1,6,3,20,3,231625,4
82,1,78,0,25,14,2,0,3,1,4,6,64,3,2,6,378231,5
135,3,30,1,12,4,1,5,3,1,2,3,6,6,35,1,5383,0
82,1,34,1,24,1,5,0,2,0,7,10,6,6,10,7,5502,2
135,3,39,0,0,5,0,2,1,2,2,4,77,0,7,7,42741,6
23,1,79,1,0,4,1,4,3,1,0,6,76,0,2,1,375592,7
23,0,39,1,24,1,5,0,0,1,4,5,37,2,14,0,42083,0
23,1,39,1,25,9,4,5,1,0,7,0,6,6,7,5,127934,3
135,1,61,1,12,4,5,8,1,0,6,10,6,7,14,0,41276,0
23,0,30,1,25,2,5,1,3,3,2,0,36,3,14,7,1020608,0
82,3,62,1,25,2,7,1,0,1,4,10,64,5,20,1,43003,5
108,1,62,1,24,14,7,2,1,0,4,4,37,2,7,4,5615,6
23,1,34,0,24,4,5,0,1,0,2,3,37,0,7,2,41874,5
107,3,39,0,0,0,3,8,1,0,7,6,75,0,2,4,126911,9
108,3,34,0,24,4,7,0,3,1,0,0,75,2,10,1,41457,5
135,0,39,1,0,0,7,2,2,2,5,1,6,5,14,0,231839,0
108,3,39,1,25,5,2,4,2,0,6,2,37,6,14,2,1026957,9
107,3,34,0,24,5,1,4,1,2,4,5,7,4,20,4,1027177,4
82,3,30,1,12,9,0,1,2,3,4,10,65,2,35,2,40628,1
107,1,62,1,24,14,0,4,3,0,5,4,76,5,7,7,128923,5
82,3,30,1,24,0,7,1,3,3,7,4,6,2,10,7,41113,6
23,3,79,0,0,0,7,4,0,2,4,6,64,1,14,1,386016,4
107,0,61,0,0,9,6,2,2,3,7,5,6,3,10,2,1030226,4
23,3,39,0,25,4,2,8,2,2,0,1,6,1,35,6,126677,0
82,0,79,0,12,9,2,4,3,2,5,5,37,3,14,0,128465,6
82,0,39,1,0,2,7,5,1,1,4,3,37,4,10,2,1023522,0
82,3,34,0,24,14,2,1,3,2,0,6,75,0,10,6,40899,5
107,0,34,1,24,9,5,6,2,3,4,4,37,6,7,6,385422,3
135,1,79,0,12,2,1,5,0,2,4,3,75,6,7,4,128230,4
82,0,62,0,0,1,3,0,1,0,4,2,37,7,20,2,127586,5
107,1,30,0,0,5,5,0,1,1,3,5,76,5,20,2,41134,1
107,3,30,0,25,4,3,5,0,2,7,1,22,6,10,7,379289,1
23,1,39,0,25,5,2,0,3,3,6,1,78,2,7,5,1021613,5
23,0,62,1,12,5,2,4,1,0,0,4,37,5,20,1,375908,5
107,3,78,0,24,1,3,0,2,1,4,6,76,4,36,6,232356,0
107,3,79,0,0,5,5,5,1,0,2,1,21,5,7,1,5641,7
107,1,79,1,24,4,0,2,2,3,5,10,21,4,14,6,230054,0
82,0,62,1,25,14,2,1,1,0,7,4,6,1,35,6,377232,5
23,1,62,1,24,2,1,5,3,3,3,3,21,2,20,4,1034855,6
135,1,79,0,25,14,3,2,2,1,2,6,37,0,35,1,227834,5
81,0,79,0,12,0,7,0,3,2,4,1,37,4,7,6,42310,3
107,0,62,0,24,1,6,6,1,3,3,5,64,0,10,8,40781,2
135,0,30,1,12,2,1,6,3,2,7,1,64,1,2,3,42459,6
82,0,34,1,24,14,2,6,0,2,1,0,37,4,14,6,231637,4
135,1,34,0,0,1,7,0,0,3,6,10,6,5,7,2,387981,2
82,3,62,1,25,2,5,1,2,1,2,0,6,1,35,2,131314,9
135,3,39,1,24,14,6,8,3,3,4,6,6,3,2,1,41747,0
107,1,30,1,0,5,2,0,3,0,3,4,37,0,20,5,388675,0
23,0,30,0,0,0,4,2,3,3,1,5,6,3,36,0,234351,4
135,0,79,0,0,1,1,1,2,2,7,10,6,0,7,7,1018417,9
108,0,30,1,12,2,3,1,1,2,3,0,63,1,20,8,125666,3
23,3,30,1,12,2,5,1,1,3,6,5,37,2,2,1,5646,9
107,1,78,0,0,5,7,2,3,2,0,3,37,6,10,7,5558,9
83,0,35,1,12,2,1,4,2,3,1,1,22,6,7,6,1034270,4
82,0,30,1,24,9,4,4,3,1,4,10,6,3,14,0,1006110,6
82,1,78,1,24,2,7,1,2,1,4,5,21,1,36,8,129200,1
107,1,39,0,12,2,0,8,3,0,6,4,63,7,35,2,230446,6
82,3,62,1,24,14,5,8,2,3,0,6,77,1,10,6,384795,4
135,0,30,0,12,1,2,4,2,3,3,6,21,4,19,8,1033774,0
82,1,62,1,12,4,5,2,0,0,7,1,21,3,20,5,41809,7
82,1,30,0,25,5,4,5,3,0,2,0,76,6,2,5,1026296,1
135,3,30,1,0,1,5,4,0,1,5,0,64,2,2,7,389740,0
82,1,30,1,0,9,5,1,2,1,2,2,65,4,2,2,376222,6
108,0,35,0,24,9,2,5,2,1,3,4,77,6,35,2,1001077,0
23,1,79,0,25,1,7,5,2,1,6,5,21,6,35,1,1031337,4
135,0,39,1,25,1,6,1,0,2,2,5,38,5,10,0,5696,4
135,1,39,1,25,9,1,4,1,1,1,6,65,3,10,7,381465,5
23,1,30,1,24,4,0,0,1,2,4,2,7,7,10,8,383304,1
23,0,39,1,12,0,7,4,1,1,6,2,37,2,14,3,128673,5
23,3,30,0,0,4,7,1,2,2,1,2,76,6,10,2,1040522,3
82,0,34,1,24,14,1,4,0,0,5,10,77,0,14,6,42598,5
135,1,34,1,0,5,4,8,2,0,0,4,76,4,20,0,1057019,0
82,0,62,1,24,1,1,4,3,0,2,5,6,4,7,1,383712,3
23,1,34,1,12,5,2,2,2,3,0,2,6,2,7,6,1026479,5
107,1,30,0,24,2,2,2,1,3,3,3,76,7,2,3,42315,5
82,1,34,0,0,2,1,6,3,1,5,10,37,7,14,6,126749,6
135,3,30,0,0,2,4,0,0,0,2,1,76,0,10,0,233003,0
23,1,79,0,25,1,4,2,3,2,5,10,65,0,35,4,40913,9
82,3,79,1,0,1,6,0,2,2,5,1,21,4,7,0,5625,3
82,1,30,1,24,0,4,0,1,3,3,0,37,5,35,6,5742,2
107,3,39,1,12,9,5,6,3,2,0,2,75,6,10,2,126748,4
82,3,34,1,25,5,7,8,0,3,2,3,77,5,19,2,4883,4
82,3,39,0,12,1,3,1,3,2,4,1,37,0,10,8,1017680,7
108,1,61,1,12,9,3,4,2,1,7,10,21,5,20,3,385587,3
23,0,39,1,25,5,0,1,0,2,3,6,64,3,2,8,5566,4
108,0,34,0,25,0,7,1,1,0,0,0,6,0,2,1,234204,9
135,1,62,1,12,4,6,8,2,1,4,2,64,2,2,6,41965,3
135,1,39,0,12,9,0,0,2,2,7,10,38,5,20,1,379157,5
135,1,30,0,12,5,2,1,0,0,7,5,22,2,10,5,1023368,2
82,3,30,1,25,14,4,4,3,1,0,5,65,4,10,0,41367,0
23,3,62,0,0,14,7,5,1,1,7,6,65,7,14,3,39516,1
82,1,30,0,25,9,6,1,2,1,6,4,6,4,2,1,1036764,3
82,1,34,0,12,9,4,8,0,1,0,3,22,2,10,7,5878,2
108,1,39,1,12,2,2,4,0,2,1,2,21,2,7,8,369617,5
107,3,30,1,0,5,1,0,1,0,7,0,65,4,10,6,42322,4
107,0,62,0,12,9,3,2,1,1,7,4,6,3,19,3,386715,7
135,0,30,1,0,1,0,6,2,2,3,6,76,5,10,1,42427,0
135,0,62,0,24,0,0,2,0,0,7,2,75,3,10,6,5648,4
23,0,79,1,25,4,7,2,0,3,4,6,21,1,10,2,1007160,1
82,0,30,0,24,9,5,5,2,1,5,3,65,4,2,1,130088,7
82,3,39,1,12,5,0,6,0,0,6,4,37,0,10,0,233167,3
82,0,34,1,12,9,7,4,2,1,1,5,65,2,35,4,127036,2
82,1,35,0,25,4,3,8,2,3,2,4,65,4,10,3,232109,2
135,1,61,0,12,14,3,8,2,2,6,5,64,7,20,1,127804,0
107,3,78,0,25,4,4,4,3,0,3,6,64,2,10,6,41698,5
82,3,39,0,0,0,7,6,1,2,3,4,37,3,2,6,378220,9
108,0,79,1,0,1,6,0,0,1,5,3,74,7,14,4,41494,0
135,0,39,0,25,4,5,6,1,1,6,0,7,6,20,1,6038,0
107,0,79,1,12,0,7,8,0,3,4,2,21,5,2,0,231103,7
23,3,62,1,24,9,3,0,0,0,0,1,65,6,7,7,226911,4
107,0,78,0,25,2,5,1,3,1,0,0,22,2,35,0,5684,5
82,3,30,1,12,14,5,6,0,3,6,5,6,6,14,7,41797,6
135,1,80,0,25,2,6,8,2,1,2,2,37,2,14,2,5551,7
135,3,79,0,25,2,7,0,0,3,7,1,64,7,35,7,128408,2
82,0,30,0,12,1,1,0,3,2,7,6,22,3,10,5,126181,0
107,3,35,1,0,14,4,5,0,3,4,4,6,2,35,6,385947,4
82,0,61,0,24,9,5,5,0,0,2,3,75,7,7,3,5424,7
23,0,34,1,24,0,0,2,1,1,1,0,22,1,20,4,383950,5
23,1,30,1,0,9,4,8,1,0,5,0,21,4,35,7,40917,4
82,3,62,1,0,14,1,1,0,3,3,4,64,0,20,0,40997,1
135,3,39,0,12,14,3,4,1,0,1,1,21,2,35,8,229978,2
82,1,79,0,12,1,5,2,3,0,2,0,38,6,35,8,125773,5
23,0,34,1,12,0,7,1,2,2,6,4,21,5,2,8,224394,3
135,3,39,0,25,0,1,6,3,2,6,10,64,6,20,4,1020914,0
23,0,34,1,12,2,7,0,2,1,4,1,6,1,35,2,1027424,5
82,3,30,1,12,14,3,6,2,2,3,5,65,2,10,2,377906,2
135,0,39,1,0,4,6,4,0,2,0,6,38,2,7,4,41585,3
135,0,34,0,12,0,4,8,3,1,0,0,22,7,2,2,5419,2
135,0,34,0,0,0,3,4,1,1,1,6,22,0,20,3,387645,2
107,0,62,0,12,9,1,5,3,0,4,0,21,5,2,3,125889,1
135,0,30,0,25,4,6,1,0,3,5,1,37,2,10,2,1032484,1
82,3,30,1,0,14,2,4,1,2,5,2,76,1,10,2,42047,1
107,3,34,1,24,1,3,6,2,0,4,3,65,1,14,6,1018979,7
107,0,30,0,12,4,0,8,0,3,7,1,37,0,20,6,42220,6
82,0,79,1,25,2,2,0,0,0,7,10,76,0,36,0,384525,3
23,1,34,1,24,0,5,6,0,2,3,3,77,2,7,8,1045649,6
82,3,34,1,25,14,2,6,2,0,0,3,21,3,20,5,234402,5
23,3,30,0,25,2,6,4,3,0,2,4,64,2,7,5,1029397,6
135,0,62,0,24,0,3,5,3,1,7,6,37,2,2,8,369552,9
23,3,39,0,0,1,2,4,1,1,5,5,22,6,14,1,5897,6
107,3,62,0,25,4,7,8,3,2,5,1,37,4,10,6,386115,7
108,3,39,0,24,1,5,5,1,2,4,0,38,1,7,2,1026670,3
23,1,30,0,12,4,3,1,1,3,6,5,38,7,2,2,1025993,9
82,3,30,1,25,5,5,4,2,1,3,1,6,4,14,3,5681,1
107,0,30,0,12,5,7,8,3,2,5,2,37,4,14,4,42502,6
107,1,62,1,24,4,2,2,0,3,3,2,22,2,7,6,232995,0
108,0,30,0,25,9,3,4,1,3,7,2,76,4,35,4,231108,0
135,0,39,1,25,2,5,0,3,0,2,1,63,0,7,6,5721,2
107,3,39,0,12,14,1,8,3,3,4,1,7,6,20,3,227327,7
107,0,79,1,0,2,7,5,0,2,0,1,75,4,2,4,379820,9
107,1,39,1,12,5,7,0,2,3,5,10,21,6,7,3,1053347,2
82,0,61,0,12,14,7,5,3,3,3,6,63,4,10,0,5759,6
82,3,34,1,25,1,0,8,1,2,5,2,37,5,20,2,5463,4
107,3,39,0,12,14,4,8,2,1,6,6,22,0,14,3,126811,6
23,0,30,1,12,0,2,4,3,3,5,5,6,7,35,3,127749,1
23,0,39,0,12,2,7,0,1,1,2,10,77,7,10,6,5246,9
23,3,61,1,0,4,4,4,3,3,5,3,75,3,10,1,40941,0
136,1,79,0,12,2,6,8,3,0,5,6,37,7,20,2,5885,3
135,1,79,0,0,4,3,2,1,2,4,2,6,6,14,5,124576,7
82,1,61,0,12,5,5,8,3,3,1,10,76,4,2,6,233306,2
82,1,30,1,24,4,6,4,0,3,7,2,37,2,2,4,1017328,2
82,0,78,1,24,2,6,2,0,3,1,2,76,2,20,4,41839,1
82,0,61,0,25,1,5,5,0,1,1,6,37,6,2,0,381188,6
23,1,79,1,24,14,6,0,2,3,0,2,64,1,7,8,42223,0
82,1,79,0,24,5,5,5,1,3,6,4,65,2,20,8,1033229,0
23,1,39,1,0,14,1,2,1,3,1,1,64,2,35,8,5593,1
135,3,39,0,12,4,2,8,1,0,4,4,38,0,35,5,1022594,5
135,3,34,1,24,0,4,1,0,3,3,10,6,5,2,6,43263,1
82,1,34,0,24,2,0,8,3,2,1,5,21,0,35,2,5355,3
135,0,39,0,25,14,4,0,2,0,7,1,6,7,7,2,1036579,7
135,0,61,0,24,14,6,1,1,3,1,1,78,6,35,5,381240,5
82,3,79,0,12,2,4,8,3,0,3,3,37,0,35,6,236299,1
23,3,79,0,25,9,1,2,1,0,1,4,76,3,14,5,1012392,0
82,1,62,1,0,1,7,4,1,0,3,6,6,6,7,8,5555,9
82,0,34,0,0,14,1,0,1,2,3,1,6,1,10,5,125744,6
82,1,39,1,25,2,5,1,0,3,4,3,38,0,20,0,228856,9
23,3,62,1,25,0,4,2,3,2,7,5,6,5,20,5,41516,7
135,1,61,0,12,5,2,2,0,2,1,2,6,1,2,5,230714,9
135,1,35,0,25,0,0,6,3,0,3,6,21,4,10,2,40276,1
23,1,34,0,12,9,2,0,0,1,4,4,21,0,2,6,1031606,2
23,0,79,1,12,9,2,0,0,3,2,5,64,3,10,5,378079,9
135,1,79,0,0,0,7,4,1,3,1,1,75,2,35,4,1021671,9
135,0,39,1,25,1,7,5,0,0,1,3,22,7,2,5,129687,1
82,0,30,1,0,1,1,6,0,1,7,4,76,2,35,3,380987,7
135,1,30,0,0,4,3,1,0,2,6,0,75,4,2,5,128628,4
82,3,35,1,12,1,2,2,2,0,2,4,21,7,2,8,5441,1
82,0,79,1,0,14,6,2,2,0,3,1,22,3,19,1,1021223,9
23,1,30,0,12,4,1,8,0,0,4,6,64,2,7,2,5731,2
135,0,62,1,12,4,1,6,1,0,1,4,65,4,14,8,388444,0
23,0,30,1,24,9,6,4,3,2,1,3,76,3,14,1,41641,6
23,0,80,1,0,5,2,1,3,2,4,6,22,2,7,3,231348,5
23,0,30,1,24,1,7,4,0,2,3,1,38,0,10,7,41594,7
135,3,62,0,0,2,5,4,0,0,1,0,65,0,36,0,5766,7
82,1,30,1,25,9,1,4,0,2,6,0,65,6,19,5,228354,6
107,0,30,0,0,2,6,5,2,1,6,2,21,0,2,4,40180,7
108,0,30,0,12,9,3,1,1,0,7,4,77,6,7,6,378188,4
135,3,39,1,0,5,5,2,1,0,1,2,75,6,2,1,1031110,3
82,3,61,1,0,9,5,0,0,1,7,4,37,1,35,4,230269,6
107,1,79,1,12,2,2,0,1,3,2,1,21,6,10,2,368532,0
135,3,39,0,0,0,2,8,1,1,0,1,76,6,19,8,380838,1
135,3,30,0,12,1,0,8,2,1,6,2,6,7,7,7,384359,1
135,3,79,1,12,2,4,4,0,1,6,3,65,4,10,6,230653,3
107,3,34,1,24,2,3,1,3,0,1,5,6,2,10,5,129235,1
107,1,30,1,24,0,5,2,1,3,0,3,64,3,2,3,1034138,1
107,3,61,0,12,14,4,5,1,1,7,4,6,7,7,0,129237,2
135,0,79,0,12,5,4,2,1,2,5,3,22,6,19,7,992987,7
135,3,62,1,25,5,7,8,0,0,0,4,21,4,20,1,225286,1
107,3,30,0,0,1,1,5,0,1,5,4,21,3,14,1,5879,5
81,1,34,0,24,2,3,5,1,3,5,0,37,7,35,5,372309,7
82,0,30,0,12,14,1,1,2,3,5,10,6,1,36,3,41722,9
107,0,62,0,0,1,7,4,3,2,4,0,7,4,2,2,127415,2
23,1,39,1,24,2,4,8,2,3,2,6,21,1,7,3,1031589,3
82,1,30,1,12,14,0,1,3,1,7,10,75,0,7,6,128807,3
135,3,39,0,24,1,7,8,1,1,2,2,21,0,35,1,1015957,1
23,1,78,1,0,5,7,5,2,0,7,6,22,6,19,3,5626,5
107,1,39,0,25,0,7,4,3,1,6,0,75,5,35,2,1007213,1
82,0,30,0,0,0,5,6,1,0,7,10,6,2,2,5,43160,9
108,3,35,0,12,1,6,1,0,2,5,1,6,3,10,2,128370,2
135,3,39,0,24,4,6,5,0,1,6,2,37,2,19,8,128967,3
135,1,79,0,0,14,1,0,2,2,7,2,37,0,7,7,233733,6
23,1,30,1,25,2,0,8,2,2,5,6,6,1,7,8,229961,3
135,0,30,1,0,9,5,1,1,3,0,1,6,1,10,6,5380,6
82,1,39,0,0,9,0,1,0,3,0,3,6,1,10,5,5443,3
23,0,79,1,12,9,3,1,1,0,7,1,6,2,19,4,126788,2
108,0,79,0,12,5,0,2,0,1,7,0,75,2,7,1,5627,4
23,1,39,0,24,2,2,4,1,1,0,5,6,4,10,5,41581,0
135,0,39,1,0,2,2,6,2,3,6,1,6,2,14,3,1004169,4
107,3,30,1,25,2,4,5,3,3,7,4,7,4,7,2,1028518,5
135,1,35,0,24,5,2,0,0,3,6,3,37,7,10,5,5613,0
82,1,34,1,12,2,0,4,1,1,6,3,65,7,35,0,228878,5
81,3,30,1,24,0,1,5,1,1,3,2,37,7,35,4,5503,1
23,0,30,0,12,4,6,6,2,1,1,1,37,2,35,5,1016453,5
82,1,39,0,0,9,7,2,2,3,5,5,64,3,14,3,42281,4
107,1,30,1,24,4,2,2,3,2,1,1,6,5,2,0,5500,6
107,0,34,1,25,9,0,4,2,0,5,6,6,5,14,6,127759,5
108,3,39,0,12,0,6,6,3,0,5,4,6,3,7,6,5740,4
135,1,62,0,25,5,5,5,3,2,5,2,37,3,2,6,125079,4
23,0,62,0,25,0,5,1,2,1,5,0,22,4,7,2,231656,1
82,3,30,1,24,2,1,4,0,2,0,3,64,6,10,7,130451,7
107,1,61,0,25,9,2,8,0,1,5,2,6,5,7,8,40872,9
135,1,39,1,0,9,6,0,0,3,4,5,37,7,14,1,1016808,7
23,1,61,1,0,14,7,5,3,2,0,0,37,0,35,7,228879,7
107,0,79,1,25,5,6,4,2,0,7,6,76,5,2,0,40509,4
107,1,39,1,24,0,0,0,1,2,4,2,6,4,7,6,5655,2
135,0,39,1,12,9,7,8,0,3,3,5,76,5,20,2,129625,7
23,1,30,1,24,14,4,1,1,0,6,0,75,5,2,7,126637,1
82,0,34,0,24,0,3,1,1,2,6,4,37,4,20,2,5771,1
135,1,79,0,0,5,6,5,0,1,2,5,22,7,35,6,1039821,7
135,3,78,0,24,4,3,2,0,1,1,6,6,3,10,3,229687,3
107,3,30,0,0,4,4,5,3,3,0,5,37,2,10,8,1028848,1
107,1,34,1,12,1,0,4,3,1,0,10,37,2,35,1,41172,2
107,0,34,1,24,0,2,8,2,0,7,3,22,0,14,2,381254,4
82,1,79,0,12,2,3,0,1,0,4,5,7,4,35,4,5570,9
135,0,30,0,24,1,6,0,1,0,0,5,65,0,7,4,382804,9
107,0,78,0,0,0,7,5,3,0,0,4,63,7,19,1,380647,9
82,1,34,0,25,9,6,5,2,1,1,2,37,6,19,2,5477,3
23,1,61,0,0,9,3,0,2,3,3,2,22,4,20,7,127804,5
107,1,30,0,0,2,3,8,0,0,2,1,37,0,35,5,232963,0
23,3,30,1,24,14,1,8,3,1,3,4,6,6,14,1,1016244,7
82,0,39,1,12,9,6,6,3,2,4,4,21,1,35,3,1009459,6
23,0,78,0,24,5,1,6,3,2,2,0,64,1,14,1,40971,2
23,0,30,0,0,14,5,2,1,2,1,1,37,1,2,2,5163,4
82,1,62,0,12,9,0,6,2,3,4,5,65,6,2,2,5660,1
107,3,30,1,24,1,0,2,3,3,1,0,75,6,7,7,388224,5
82,1,30,1,0,5,5,6,2,2,3,3,37,3,20,0,385953,7
23,0,34,1,0,0,3,2,2,2,6,0,65,6,10,7,5867,0
82,1,61,0,0,5,0,4,2,2,7,0,38,1,35,0,236716,4
82,0,78,1,24,5,1,8,0,1,5,5,64,6,7,7,1018394,9
23,3,79,0,0,2,5,8,2,2,7,5,74,2,2,4,5656,1
135,0,34,0,24,0,0,2,2,1,2,4,22,2,35,3,225486,1
82,1,34,0,25,1,1,5,0,1,3,2,75,7,20,2,232343,4
23,3,34,0,12,2,0,8,1,2,7,1,22,1,10,8,5538,6
23,3,30,0,12,14,5,1,0,2,5,5,64,6,7,4,128830,2
23,3,34,1,12,1,2,2,1,1,4,0,21,5,2,8,1027925,5
135,1,39,0,24,1,3,2,0,0,2,4,64,5,19,1,5905,0
135,0,61,1,24,1,1,8,2,2,7,0,75,5,2,5,5755,9
